id,type,genres,average_rating,num_votes,is_adult
3186,movie,"Crime,Documentary,History",7.4,2615,False
3187,tvEpisode,"Biography,Documentary,History",8.1,119,False
3188,tvMiniSeries,"Drama,History,Thriller",6.8,1639,False
3189,movie,"Action,Thriller",6.5,259478,False
3190,movie,"Action,Comedy,Drama",6.7,39382,False
3191,tvMovie,Comedy,4.8,665,False
3192,movie,"Drama,Fantasy,Mystery",7.6,24664,False
3193,movie,"Action,Drama",5.4,104,False
3194,movie,Documentary,7.8,614,False
3195,movie,"Action,Comedy,Crime",5.8,411,False
3196,movie,"Drama,Romance",7.0,825,False
3197,movie,Crime,5.4,3848,False
3198,movie,Western,8.5,306190,False
3199,movie,"Action,Comedy,Crime",5.4,4817,False
3200,movie,"Comedy,Drama,Romance",4.2,721,False
3201,movie,"Drama,Romance",7.7,2122,False
3202,tvEpisode,Comedy,6.0,14,False
3203,movie,"Drama,Family",7.4,899,False
3204,movie,"Action,Crime,Thriller",5.1,1021,False
3205,movie,"Documentary,Music",4.3,23687,False
3206,movie,"Documentary,Music",8.6,240,False
3207,movie,Documentary,6.7,490,False
3208,short,"Comedy,Drama,Short",6.8,396,False
3209,movie,Drama,6.3,466,False
3210,tvEpisode,"Drama,Family,Romance",8.4,23,False
3211,movie,Drama,6.1,178,False
3212,movie,"Drama,Romance",3.1,1137,False
3213,short,"Drama,Short",7.1,7,False
3214,tvMovie,"Drama,Horror,Mystery",4.2,557,False
3215,movie,Documentary,7.1,5919,False
3216,tvSeries,"Drama,Romance",7.9,1489,False
3217,tvSeries,Documentary,8.8,6926,False
3218,movie,\N,5.7,45,False
3219,tvMovie,"Comedy,Drama,Romance",5.6,4214,False
3220,movie,"Drama,Romance,Sci-Fi",5.1,2731,False
3221,movie,"Action,Crime,Drama",5.7,107825,False
3222,movie,"Biography,Documentary,History",7.7,3200,False
3223,movie,"Adventure,Animation,Comedy",6.1,87640,False
3224,movie,"Comedy,Drama,Romance",6.8,82,False
3225,movie,"Comedy,Musical",6.2,2810,False
3226,short,"Comedy,Drama,Short",4.9,12,False
3227,movie,"Action,Crime",6.4,1520,False
3228,movie,"Comedy,Family,Romance",5.8,9314,False
3229,movie,"Action,Adventure,Crime",6.6,4224,False
3230,movie,Documentary,7.7,5864,False
3231,tvSeries,"Animation,Comedy,Documentary",8.0,95,False
3232,tvSeries,"Comedy,Fantasy,Romance",6.8,122,False
3233,movie,"Action,Drama,Thriller",6.7,6265,False
3234,movie,"Comedy,Drama",6.1,1886,False
3235,movie,Drama,7.4,409,False
3236,movie,"Comedy,Drama,Music",5.5,2867,False
3237,tvSeries,"Adventure,Animation,Comedy",7.5,478,False
3238,tvSeries,"Romance,Sci-Fi",5.9,2625,False
3239,movie,"Comedy,Drama",6.8,10119,False
3240,movie,Comedy,6.1,9618,False
3241,movie,"Crime,Drama,Mystery",6.3,14494,False
3242,movie,Drama,8.3,589,False
3243,movie,Documentary,6.8,1323,False
3244,movie,"Drama,Horror,Mystery",5.3,7246,False
3245,movie,"Comedy,Drama",6.4,84572,False
3246,movie,"Comedy,Drama,Romance",6.7,3752,False
3247,tvMiniSeries,Documentary,9.3,34255,False
3248,movie,"Drama,Music",6.8,594,False
3249,movie,"Drama,Romance",6.9,11782,False
3250,tvSeries,"Animation,Comedy,Romance",8.2,8441,False
3251,movie,"Crime,Drama,War",6.8,273,False
3252,short,"Documentary,Short",5.6,215,False
3253,movie,"Crime,Documentary",6.3,1973,False
3254,tvSeries,"Action,Crime,Drama",7.6,20295,False
3255,movie,"Action,Biography,Drama",6.9,61773,False
3256,movie,Action,4.9,1092,False
3257,tvEpisode,"Drama,Sci-Fi,Thriller",8.0,523,False
3258,movie,"Action,Adventure,Fantasy",5.4,33280,False
3259,tvMiniSeries,"Comedy,Drama,Romance",6.7,1646,False
3260,tvEpisode,"Adventure,Animation",7.6,12,False
3261,movie,"Adventure,Animation,Comedy",6.4,15166,False
3262,movie,Comedy,5.8,4020,False
3263,movie,"Action,Comedy",6.0,174,False
3264,movie,"Action,Comedy,Crime",7.7,16452,False
3265,movie,"Comedy,Drama",3.9,80,False
3266,movie,"Comedy,Drama,Romance",7.0,201217,False
3267,tvSeries,Drama,8.1,4369,False
3268,tvSeries,"Action,Animation,Comedy",5.7,1103,False
3269,movie,"Comedy,Drama",7.9,21806,False
3270,movie,"Comedy,Drama",7.2,11715,False
3271,movie,Horror,5.4,267,False
3272,movie,"Crime,Drama,Mystery",4.5,772,False
3273,movie,"Comedy,Drama,Fantasy",6.5,12581,False
3274,movie,"Action,Crime,Drama",7.1,10871,False
3275,movie,Drama,5.7,678,False
3276,movie,Drama,7.1,382,False
3277,movie,Drama,5.3,164,False
3278,movie,"Documentary,Drama,Sport",7.2,675,False
3279,movie,"Drama,Romance",7.4,10940,False
3280,movie,"Drama,Fantasy,War",8.2,624628,False
3281,tvSeries,Documentary,6.3,2551,False
3282,movie,"Action,Romance,Thriller",6.4,258,False
3283,short,"Horror,Short",7.5,11,False
3284,movie,"Action,Drama,Thriller",6.7,6083,False
3285,movie,"Crime,Drama,Thriller",6.8,262088,False
3286,movie,Documentary,6.3,51,False
3287,tvEpisode,"Crime,Drama,Mystery",7.9,174,False
3288,tvMovie,"Comedy,Family",5.2,856,False
3289,movie,Family,5.4,64,False
3290,movie,"Drama,Romance",5.2,639,False
3291,tvSeries,"Animation,Family",7.6,8,False
3292,movie,"Action,Thriller",4.5,1827,False
3293,movie,"Drama,Music",7.0,538,False
3294,movie,"Fantasy,Music",3.9,614,False
3295,tvEpisode,"Action,Adventure,Animation",7.1,14,False
3296,short,"Short,Thriller",7.4,9,False
3297,short,"Horror,Short",8.2,5,False
3298,tvMiniSeries,"Crime,Drama,Mystery",6.7,7044,False
3299,tvSeries,"Drama,Fantasy,Horror",8.1,68216,False
3300,movie,"Horror,Mystery",6.3,222038,False
3301,movie,"Horror,Thriller",3.7,1378,False
3302,movie,"Adventure,Animation,Comedy",7.0,95233,False
3303,tvSeries,"Action,Animation,Horror",8.3,26850,False
3304,movie,Documentary,6.7,498,False
3305,movie,"Drama,Musical,Romance",7.0,13814,False
3306,movie,"Fantasy,Horror,Mystery",6.6,5743,False
3307,movie,Horror,4.2,144,False
3308,movie,Documentary,8.2,13057,False
3309,movie,Drama,4.6,1283,False
3310,tvSpecial,Comedy,4.8,54,False
3311,movie,"Action,Drama,History",7.6,21278,False
3312,tvSpecial,Comedy,8.1,1425,False
3313,tvMiniSeries,"Comedy,Drama,Family",7.0,63,False
3314,tvEpisode,Comedy,7.0,1069,False
3315,tvSeries,"Drama,Romance",7.9,2013,False
3316,movie,"Action,Drama",6.8,2781,False
3317,movie,"Action,Crime,Thriller",5.9,45585,False
3318,movie,"Drama,Sport",5.6,8713,False
3319,movie,"Documentary,Mystery",3.6,634,False
3320,movie,"Documentary,History",7.2,79,False
3321,movie,"Action,Thriller",6.9,104251,False
3322,tvSpecial,Comedy,7.2,2173,False
3323,tvSpecial,Comedy,6.4,1063,False
3324,tvSpecial,"Comedy,Documentary",6.8,1841,False
3325,movie,"Action,Comedy,Crime",5.2,104299,False
3326,movie,Drama,3.3,6,False
3327,movie,"Action,Crime,Drama",4.9,85,False
3328,tvEpisode,"Crime,Documentary",8.1,838,False
3329,movie,Comedy,5.7,20,False
3330,movie,"Comedy,Drama",4.2,506,False
3331,movie,"Comedy,Drama,Fantasy",6.6,51,False
3332,movie,Documentary,5.0,916,False
3333,movie,"Comedy,Horror,Romance",7.3,4953,False
3334,movie,"Comedy,Family",6.1,7376,False
3335,movie,"Comedy,Sport",6.3,1426,False
3336,movie,Sport,5.5,759,False
3337,movie,"Comedy,Fantasy,Romance",6.7,60483,False
3338,movie,"Comedy,Drama",5.6,905,False
3339,movie,"Action,Drama,Thriller",6.5,58270,False
3340,movie,Documentary,6.1,428,False
3341,movie,"Crime,Drama,Mystery",5.6,4312,False
3342,movie,"Documentary,History",6.6,2022,False
3343,movie,"Crime,Mystery,Thriller",5.7,45416,False
3344,tvSeries,"Drama,Thriller",7.1,7367,False
3345,short,"Documentary,Short",7.4,5444,False
3346,tvMiniSeries,Drama,6.7,876,False
3347,movie,"Drama,Fantasy,Horror",6.1,36910,False
3348,tvSpecial,Comedy,6.1,2995,False
3349,movie,Documentary,7.1,687,False
3350,movie,"Adventure,Animation,Comedy",6.6,36320,False
3351,movie,"Action,Drama",7.3,8276,False
3352,movie,"Comedy,Crime,Drama",3.8,272,False
3353,movie,"Action,Drama,Thriller",5.9,8614,False
3354,movie,"Action,Adventure,Animation",6.6,1397,False
3355,movie,Drama,7.7,226638,False
3356,movie,"Comedy,Drama,Musical",6.2,6975,False
3357,movie,"Comedy,Crime",6.9,18470,False
3358,movie,"Comedy,Fantasy,Horror",6.7,2368,False
3359,movie,Comedy,6.1,142,False
3360,movie,Romance,6.3,38,False
3361,movie,"Comedy,Drama",6.0,186,False
3362,movie,Documentary,7.6,1326,False
3363,movie,Drama,7.1,34229,False
3364,movie,"Horror,Mystery,Thriller",5.6,6410,False
3365,movie,Romance,6.3,65,False
3366,movie,Drama,7.5,126,False
3367,tvMiniSeries,"Drama,Mystery,Thriller",7.2,3906,False
3368,movie,"Action,Comedy,Crime",6.9,318725,False
3369,movie,"Comedy,Drama",1.6,137,False
3370,movie,"Drama,Thriller",8.1,39878,False
3371,movie,"Drama,Family",6.5,400,False
3372,movie,"Action,Drama",6.4,690,False
3373,movie,Horror,6.2,1095,False
3374,movie,"Comedy,Drama,Musical",8.1,165231,False
3375,movie,"Adventure,Animation,Comedy",6.0,51354,False
3376,tvMiniSeries,Documentary,9.5,98790,False
3377,video,"Action,Adventure,Animation",6.8,12247,False
3378,movie,"Drama,Fantasy,Mystery",4.6,3059,False
3379,movie,"Drama,War",8.1,385258,False
3380,movie,"Action,Crime,Thriller",4.1,4105,False
3381,movie,"Comedy,Romance,Sport",5.7,29120,False
3382,tvMovie,"Drama,Music",7.4,2503,False
3383,movie,Drama,6.4,751,False
3384,movie,Documentary,6.1,419,False
3385,tvEpisode,Reality-TV,8.2,20,False
3386,tvEpisode,"Comedy,Talk-Show",4.3,7,False
3387,movie,"Comedy,Family",5.1,11308,False
3388,tvEpisode,Reality-TV,7.4,5,False
3389,short,"Action,Crime,Drama",6.5,49,False
3390,movie,"Action,Crime,Drama",5.7,12357,False
3391,movie,"Action,Adventure,Animation",6.3,5980,False
3392,movie,"Action,Animation,Family",5.7,4607,False
3393,tvEpisode,Documentary,8.3,54,False
3394,movie,"Action,Crime,Drama",6.3,77414,False
3395,movie,"Comedy,Drama",8.3,44,False
3396,short,"Horror,Short",6.1,13,False
3397,movie,"Drama,Horror,Mystery",5.1,11677,False
3398,movie,Comedy,4.9,30,False
3399,tvSeries,"Animation,Comedy",6.8,640,False
3400,movie,Music,5.2,15,False
3401,movie,"Biography,Documentary",6.3,2073,False
3402,movie,"Adventure,Comedy,Family",5.3,29749,False
3403,movie,"Drama,Romance",6.1,1817,False
3404,movie,"Action,Adventure,Thriller",5.7,99481,False
3405,movie,Comedy,6.8,292,False
3406,movie,Drama,5.1,949,False
3407,movie,Comedy,5.4,1429,False
3408,movie,Comedy,4.2,172,False
3409,movie,Comedy,5.4,4038,False
3410,tvSeries,"Action,Adventure,Family",6.5,1134,False
3411,tvSeries,"Action,Adventure,Family",7.3,2763,False
3412,tvSeries,"Action,Adventure,Fantasy",6.5,1479,False
3413,tvSeries,"Action,Adventure,Drama",6.5,1665,False
3414,video,Fantasy,7.6,65,False
3415,tvSeries,"Action,Adventure,Family",6.9,1995,False
3416,tvSeries,"Action,Adventure,Fantasy",6.6,2310,False
3417,tvSeries,"Action,Adventure,Sci-Fi",6.4,2245,False
3418,tvSeries,"Action,Adventure,Sci-Fi",5.4,1214,False
3419,tvSeries,"Action,Adventure,Sci-Fi",6.6,2660,False
3420,tvSeries,"Action,Adventure,Comedy",4.9,1907,False
3421,tvSeries,"Action,Adventure,Crime",7.0,2094,False
3422,tvSeries,"Action,Adventure,Family",5.7,2015,False
3423,tvSeries,"Action,Adventure,Drama",6.3,2135,False
3424,tvSeries,"Action,Adventure,Family",6.6,2283,False
3425,movie,"Horror,Mystery,Romance",5.6,349,False
3426,movie,"Action,Crime,Drama",4.3,264,False
3427,tvSeries,"Comedy,Horror,Reality-TV",5.1,2214,False
3428,movie,"Action,Drama,Musical",4.4,17687,False
3429,movie,Romance,7.3,321,False
3430,movie,Documentary,7.0,2034,False
3431,tvMovie,"Drama,Mystery,Thriller",3.5,496,False
3432,movie,Musical,4.7,48,False
3433,movie,"Crime,Drama,Mystery",7.7,192442,False
3434,movie,"Comedy,Romance",5.8,91,False
3435,movie,"Drama,Romance",6.7,3051,False
3436,movie,"Biography,Documentary,Drama",7.0,1887,False
3437,tvSeries,"Comedy,Drama",8.4,1819,False
3438,movie,"Comedy,Drama",7.2,16641,False
3439,tvSeries,"Crime,Drama,Romance",6.5,432,False
3440,movie,"Comedy,Drama,Musical",7.1,237,False
3441,movie,Drama,6.4,75,False
3442,movie,Drama,6.6,27,False
3443,tvEpisode,"Comedy,Talk-Show",6.0,9,False
3444,movie,"Action,Crime,Sci-Fi",6.0,72917,False
3445,movie,"Horror,Mystery",3.9,34314,False
3446,short,"Comedy,Romance,Short",6.6,31,False
3447,tvEpisode,"Drama,Family",8.2,5,False
3448,movie,"Drama,Sci-Fi,Thriller",6.3,22501,False
3449,tvSeries,Drama,7.1,234,False
3450,movie,"Crime,Thriller",6.3,2328,False
3451,tvMiniSeries,"Animation,Drama,Fantasy",8.3,7644,False
3452,tvSeries,"Crime,Drama,Thriller",5.7,469,False
3453,movie,Comedy,5.3,1681,False
3454,movie,Drama,6.7,544,False
3455,movie,"Crime,Drama",8.9,1850618,False
3456,movie,"Drama,Family,History",8.4,1904,False
3457,video,"Comedy,Family",4.3,401,False
3458,movie,Family,4.7,192,False
3459,movie,"Comedy,Family,Musical",4.3,162,False
3460,movie,"Comedy,Family,Musical",4.0,203,False
3461,movie,"Crime,Thriller",5.5,4603,False
3462,short,"Action,Adventure,Animation",5.3,491,False
3463,movie,"Adventure,Animation,Comedy",6.6,146013,False
3464,tvSeries,"Comedy,Romance",7.9,1030,False
3465,movie,"Comedy,Drama,Romance",7.7,20079,False
3466,movie,"Comedy,Drama,Romance",7.3,14079,False
3467,movie,"Comedy,Drama,Romance",6.7,3002,False
3468,movie,"Action,Drama",6.2,50,False
3469,movie,Documentary,6.8,577,False
3470,movie,"Drama,Family,Music",5.1,108,False
3471,movie,"Drama,Romance",8.4,2300,False
3472,movie,"Action,Adventure,Thriller",6.6,408302,False
3473,movie,"Comedy,Drama",6.8,19288,False
3474,movie,"Adventure,Biography,Drama",5.7,10492,False
3475,tvSeries,"Action,Crime,Drama",6.0,1016,False
3476,tvSeries,Reality-TV,8.2,2044,False
3477,movie,"Drama,Music,Mystery",7.0,2570,False
3478,tvMiniSeries,"Crime,Drama",7.5,17400,False
3479,tvMovie,Drama,7.3,113,False
3480,movie,"Action,Adventure,Drama",6.9,20296,False
3481,movie,"Biography,Documentary",7.6,3865,False
3482,movie,"Crime,Drama,Mystery",7.3,14955,False
3483,movie,"Action,Crime,Drama",6.7,13186,False
3484,movie,"Action,Crime,Thriller",5.3,15315,False
3485,movie,"Action,Adventure,Family",5.7,56343,False
3486,movie,"Drama,Romance",6.7,47508,False
3487,tvMovie,"Comedy,Drama,Family",5.9,8747,False
3488,movie,"Drama,History",6.3,953,False
3489,movie,"Action,Crime,Drama",6.8,40650,False
3490,movie,"Biography,Drama,Sport",8.2,325574,False
3491,movie,"Drama,Horror,Mystery",4.9,2462,False
3492,movie,Horror,3.8,2716,False
3493,tvSeries,"Drama,Fantasy,Mystery",7.5,20810,False
3494,movie,"Mystery,Thriller",7.6,4515,False
3495,movie,Documentary,6.9,2045,False
3496,movie,"Action,Adventure,Comedy",5.8,3901,False
3497,movie,Drama,8.0,477903,False
3498,movie,Drama,7.0,121,False
3499,tvSeries,"Animation,Comedy,Family",6.4,57,False
3500,movie,"Comedy,Drama",5.9,612,False
3501,tvSeries,"Drama,Sci-Fi",7.2,9077,False
3502,movie,"Drama,Family,Sport",5.6,1334,False
3503,movie,"Drama,Romance",7.2,5269,False
3504,movie,"Action,Comedy,Drama",6.2,7104,False
3505,movie,"Crime,Thriller",6.1,3987,False
3506,tvSeries,History,9.0,253,False
3507,movie,"Comedy,Drama,Family",5.8,1666,False
3508,movie,"Drama,Romance",7.3,637,False
3509,movie,Horror,4.7,157,False
3510,video,Comedy,4.7,363,False
3511,movie,"Action,Crime,Drama",5.4,3670,False
3512,movie,"Drama,Musical,Romance",6.7,949,False
3513,tvSeries,History,7.6,71,False
3514,movie,Drama,6.7,1604,False
3515,movie,"Comedy,Drama,Family",6.7,1044,False
3516,movie,"Action,Crime,Thriller",4.8,2833,False
3517,movie,"Action,Horror",6.3,3432,False
3518,movie,Thriller,5.4,23,False
3519,movie,"Comedy,Crime,Drama",8.2,113162,False
3520,movie,"Adventure,Animation,Comedy",7.2,240115,False
3521,tvEpisode,"Comedy,Short",5.0,6,False
3522,movie,"Action,Drama,History",5.6,3849,False
3523,movie,"Action,Crime,Drama",7.1,596,False
3524,movie,"Music,Romance",5.2,217,False
3525,movie,"Documentary,Horror",6.5,1434,False
3526,tvEpisode,"Animation,Comedy",6.9,264,False
3527,tvEpisode,"Animation,Comedy",7.2,103,False
3528,short,"Horror,Mystery,Short",5.4,14,False
3529,movie,"Drama,Horror,Mystery",4.6,7618,False
3530,movie,"Action,Adventure,Drama",5.9,8309,False
3531,tvSpecial,"Comedy,Documentary",7.2,1492,False
3532,tvSeries,"Action,Biography,Drama",5.8,124,False
3533,tvSeries,Reality-TV,6.7,137,False
3534,movie,Action,4.2,55,False
3535,movie,"Action,Comedy",4.7,15174,False
3536,movie,Comedy,5.9,2100,False
3537,movie,"Action,Drama,Sci-Fi",7.1,300319,False
3538,tvEpisode,"Comedy,Short",5.0,6,False
3539,tvSeries,"Comedy,Horror",5.4,1976,False
3540,short,"Animation,Short",6.8,5,False
3541,movie,"Drama,Mystery,Romance",6.0,32800,False
3542,movie,Drama,7.7,84388,False
3543,tvSeries,"Comedy,Drama,Family",7.2,5031,False
3544,tvMiniSeries,"Drama,History,War",7.2,2887,False
3545,tvEpisode,"Action,Documentary,Drama",7.9,102,False
3546,movie,Thriller,5.0,4541,False
3547,tvEpisode,"Action,Adventure,Animation",8.4,177,False
3548,tvSeries,"Action,Comedy,Drama",3.7,1087,False
3549,movie,Drama,6.5,244,False
3550,tvEpisode,"Action,Crime,Drama",9.1,330,False
3551,tvMiniSeries,Thriller,6.6,3775,False
3552,tvEpisode,"Crime,Drama,Mystery",7.9,162,False
3553,tvSeries,"Action,Adventure,Animation",7.2,596,False
3554,tvSeries,"Drama,Romance",7.3,1329,False
3555,movie,Documentary,6.6,611,False
3556,movie,"Horror,Thriller",4.3,1893,False
3557,movie,"Action,Drama",6.4,51595,False
3558,movie,Documentary,6.4,130,False
3559,movie,"Action,Crime,Drama",6.2,67218,False
3560,short,"Biography,Documentary,Drama",6.8,262,False
3561,movie,"Family,Horror,Romance",4.6,32,False
3562,short,"Documentary,Short",7.1,201,False
3563,movie,"Drama,Mystery,Thriller",7.2,6,False
3564,tvEpisode,"Action,Reality-TV,Sport",6.6,10,False
3565,tvSeries,"Drama,Romance",7.7,279,False
3566,short,"Documentary,Short",6.6,19,False
3567,short,"Documentary,Short",6.9,9,False
3568,short,Short,7.7,11,False
3569,movie,"Action,Crime,Drama",4.5,125,False
3570,tvSpecial,"Comedy,Music",6.1,465,False
3571,tvEpisode,"Action,Adventure,Drama",8.5,1854,False
3572,movie,"Documentary,Music",6.2,2414,False
3573,tvMovie,"Biography,Documentary",7.0,2303,False
3574,tvMovie,"Documentary,Drama",7.3,640,False
3575,tvMovie,"Crime,Documentary,Music",7.0,1065,False
3576,tvMovie,"Documentary,Music",7.3,1904,False
3577,tvMovie,Documentary,6.6,632,False
3578,movie,Comedy,5.1,15,False
3579,movie,"Drama,Mystery,Thriller",7.5,23470,False
3580,tvEpisode,"Drama,Horror,Thriller",8.7,9558,False
3581,tvSeries,"Drama,Thriller",7.9,790,False
3582,movie,"Drama,Romance",7.1,139408,False
3583,movie,"Drama,Mystery,Sci-Fi",6.2,15632,False
3584,tvSeries,"Comedy,Drama,Family",9.1,3785,False
3585,tvSeries,"Comedy,Drama,Romance",8.1,1641,False
3586,tvEpisode,"Crime,Drama,Mystery",8.5,1277,False
3587,tvMiniSeries,"Drama,Fantasy,Mystery",6.5,5466,False
3588,tvEpisode,Drama,7.9,167,False
3589,movie,"Action,Adventure,Horror",5.8,163042,False
3590,movie,"Documentary,Music",8.0,389,False
3591,tvEpisode,"Comedy,News,Talk-Show",6.8,16,False
3592,movie,Drama,6.5,411,False
3593,movie,Documentary,7.1,352,False
3594,movie,"Comedy,Romance",5.4,6622,False
3595,short,"Documentary,Short,Sport",7.0,391,False
3596,movie,Drama,7.3,1430,False
3597,movie,"Crime,Drama,Thriller",6.2,487,False
3598,tvMiniSeries,"Drama,Mystery,Thriller",7.0,6896,False
3599,tvEpisode,"Crime,Documentary,Drama",7.2,135,False
3600,movie,"Action,Comedy",7.0,3489,False
3601,tvEpisode,Drama,8.9,9,False
3602,movie,Drama,7.3,135,False
3603,tvEpisode,"Action,Adventure,Drama",8.9,4555,False
3604,tvEpisode,"Action,Adventure,Animation",6.8,8,False
3605,movie,"Action,Horror,Thriller",6.4,37287,False
3606,movie,"Action,Crime,Drama",5.3,3763,False
3607,movie,"Horror,Romance",5.2,221,False
3608,movie,"Action,Crime,Thriller",5.7,3766,False
3609,movie,Documentary,7.4,1095,False
3610,movie,"Action,Adventure,Sci-Fi",5.2,8566,False
3611,movie,"Drama,Romance",7.3,199525,False
3612,movie,"Comedy,Drama,Romance",5.7,486,False
3613,movie,"Comedy,Documentary",8.1,4645,False
3614,tvSeries,Comedy,3.3,832,False
3615,tvSpecial,Comedy,8.0,15494,False
3616,movie,Family,4.3,171,False
3617,movie,"Comedy,Drama,Music",5.5,272,False
3618,movie,"Crime,Drama,Mystery",6.0,85223,False
3619,movie,"Action,Adventure,Comedy",5.2,18501,False
3620,tvSeries,"Action,Adventure,Animation",8.2,61,False
3621,movie,Action,5.2,2928,False
3622,short,"Documentary,Short",6.0,10,False
3623,movie,"Drama,Family",5.5,3022,False
3624,tvMiniSeries,"Documentary,Drama,History",8.0,18894,False
3625,movie,"Drama,Horror,Thriller",3.5,400,False
